time,dev_id,sensor_name,temperature,humidity,battery,lat_long,location_picture_hyperlink
2024-09-18T03:31:19+00:00,r712-a7f7,Bench Hub,20.08,30.32,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-18T02:32:08+00:00,r712-a7f9,Plaza,19.3,30.01,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-05T18:30:54+00:00,r712-a7f9,Plaza,20.69,42.44,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-05T19:30:54+00:00,r712-a7f9,Plaza,20.37,41.63,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-05T20:30:08+00:00,r712-a7f7,Bench Hub,20.36,41.07,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-05T21:30:54+00:00,r712-a7f9,Plaza,20.26,39.1,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-18T03:32:08+00:00,r712-a7f9,Plaza,19.67,27.91,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-05T22:32:46+00:00,r712-4e85,Gum,20.24,42.4,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-05T23:26:36+00:00,r712-a7f8,Elm,20.16,43.55,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-05T23:30:55+00:00,r712-a7f9,Plaza,20.16,43.54,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-06T00:30:09+00:00,r712-a7f7,Bench Hub,21.12,44.97,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-06T01:26:37+00:00,r712-a7f8,Elm,22.73,44.14,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-06T01:30:55+00:00,r712-a7f9,Plaza,23.7,41.5,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-06T02:30:10+00:00,r712-a7f7,Bench Hub,24.06,41.66,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-06T03:26:37+00:00,r712-a7f8,Elm,18.67,64.31,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-06T03:32:48+00:00,r712-4e85,Gum,18.52,62.92,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-05T16:30:07+00:00,r712-a7f7,Bench Hub,19.67,55.11,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-05T16:26:35+00:00,r712-a7f8,Elm,19.61,55.21,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-05T16:32:45+00:00,r712-4e85,Gum,19.72,56.35,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-05T17:30:08+00:00,r712-a7f7,Bench Hub,20.32,47.54,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-06T12:30:58+00:00,r712-a7f9,Plaza,13.36,76.57,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-06T13:30:19+00:00,r712-a7f7,Bench Hub,13.48,76.52,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-06T13:30:58+00:00,r712-a7f9,Plaza,12.98,77.59,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-18T05:32:08+00:00,r712-a7f9,Plaza,20.77,29.69,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-18T05:27:47+00:00,r712-a7f8,Elm,20.52,30.57,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-06T14:26:40+00:00,r712-a7f8,Elm,13.27,76.55,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-18T08:32:09+00:00,r712-a7f9,Plaza,18.65,37.95,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-06T07:32:55+00:00,r712-4e85,Gum,16.03,80.41,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-06T07:26:38+00:00,r712-a7f8,Elm,16.66,77.29,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-06T08:32:49+00:00,r712-4e85,Gum,16.04,73.63,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-18T09:34:04+00:00,r712-4e85,Gum,18.12,40.07,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-06T10:30:11+00:00,r712-a7f7,Bench Hub,13.86,73.46,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-06T11:30:57+00:00,r712-a7f9,Plaza,13.54,74.7,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-18T08:27:48+00:00,r712-a7f8,Elm,18.62,38.09,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-18T13:27:56+00:00,r712-a7f8,Elm,13.02,72.54,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-06T04:26:37+00:00,r712-a7f8,Elm,18.36,67.03,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-06T04:30:56+00:00,r712-a7f9,Plaza,18.83,66.44,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-06T04:32:48+00:00,r712-4e85,Gum,18.39,67.68,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-06T05:30:56+00:00,r712-a7f9,Plaza,18.91,65.56,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-18T14:32:11+00:00,r712-a7f9,Plaza,11.85,79.71,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-17T16:32:05+00:00,r712-a7f9,Plaza,9.56,63.06,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-17T17:27:44+00:00,r712-a7f8,Elm,9.57,62.69,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-17T17:32:05+00:00,r712-a7f9,Plaza,8.07,66.29,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-17T18:31:17+00:00,r712-a7f7,Bench Hub,9.04,64.17,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-17T18:32:06+00:00,r712-a7f9,Plaza,8.35,69.93,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-17T19:32:06+00:00,r712-a7f9,Plaza,7.73,68.12,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-05T09:30:51+00:00,r712-a7f9,Plaza,16.28,67.22,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-05T10:30:06+00:00,r712-a7f7,Bench Hub,15.78,70.22,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-05T08:30:05+00:00,r712-a7f7,Bench Hub,15.24,71.97,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-05T08:32:43+00:00,r712-4e85,Gum,15.38,70.78,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-05T07:30:05+00:00,r712-a7f7,Bench Hub,15.7,68.01,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-05T07:30:51+00:00,r712-a7f9,Plaza,17.6,56.08,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-21T17:31:40+00:00,r712-a7f7,Bench Hub,12.25,71.73,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-21T17:32:30+00:00,r712-a7f9,Plaza,11.98,72.09,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-17T21:31:18+00:00,r712-a7f7,Bench Hub,9.11,62.78,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-21T18:31:40+00:00,r712-a7f7,Bench Hub,12.42,70.69,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-21T19:28:08+00:00,r712-a7f8,Elm,11.76,73.1,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-05T11:26:34+00:00,r712-a7f8,Elm,15.51,71.69,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-21T19:32:30+00:00,r712-a7f9,Plaza,11.5,74.78,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-21T20:28:08+00:00,r712-a7f8,Elm,11.72,75.11,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-21T21:34:23+00:00,r712-4e85,Gum,12.35,74.61,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-21T22:32:31+00:00,r712-a7f9,Plaza,14.39,67.07,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-21T22:28:09+00:00,r712-a7f8,Elm,14.1,69.76,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-22T00:34:17+00:00,r712-4e85,Gum,16.09,58.7,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-22T00:32:31+00:00,r712-a7f9,Plaza,16.92,55.57,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-22T00:28:16+00:00,r712-a7f8,Elm,16.19,59.24,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-21T23:32:31+00:00,r712-a7f9,Plaza,15.55,61.16,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-21T23:28:09+00:00,r712-a7f8,Elm,15.51,63.92,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-15T15:31:53+00:00,r712-a7f9,Plaza,8.71,66.48,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-05T03:30:50+00:00,r712-a7f9,Plaza,18.09,51.18,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-05T04:30:05+00:00,r712-a7f7,Bench Hub,16.31,60.47,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-06T17:30:20+00:00,r712-a7f7,Bench Hub,11.9,80.63,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-06T17:26:40+00:00,r712-a7f8,Elm,12.1,79.46,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-06T18:32:51+00:00,r712-4e85,Gum,11.43,80.01,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-06T19:31:00+00:00,r712-a7f9,Plaza,10.05,83.59,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-06T20:26:41+00:00,r712-a7f8,Elm,9.78,80.22,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-06T21:30:21+00:00,r712-a7f7,Bench Hub,9.9,78.64,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-06T21:32:52+00:00,r712-4e85,Gum,9.9,78.58,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-06T22:26:42+00:00,r712-a7f8,Elm,11.72,74.73,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-06T22:31:01+00:00,r712-a7f9,Plaza,12.75,70.86,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-06T22:32:52+00:00,r712-4e85,Gum,11.84,74.42,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-06T23:32:52+00:00,r712-4e85,Gum,13.88,68.09,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-07T00:26:42+00:00,r712-a7f8,Elm,15.37,58.88,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-07T00:31:01+00:00,r712-a7f9,Plaza,15.97,53.7,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-07T01:26:42+00:00,r712-a7f8,Elm,16.97,48.02,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-07T01:30:15+00:00,r712-a7f7,Bench Hub,16.64,48.82,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-07T05:26:43+00:00,r712-a7f8,Elm,19.21,39.91,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-07T06:26:44+00:00,r712-a7f8,Elm,18.66,41.9,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-07T06:30:16+00:00,r712-a7f7,Bench Hub,18.43,42.2,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-07T09:31:03+00:00,r712-a7f9,Plaza,16.55,52.88,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-07T08:26:44+00:00,r712-a7f8,Elm,17.12,48.8,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-07T08:31:03+00:00,r712-a7f9,Plaza,16.94,50.15,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-07T10:30:17+00:00,r712-a7f7,Bench Hub,15.59,59.68,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-07T11:26:45+00:00,r712-a7f8,Elm,14.79,66.36,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-07T12:32:55+00:00,r712-4e85,Gum,14.97,63.85,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-07T16:33:03+00:00,r712-4e85,Gum,11.98,71.57,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-07T17:31:06+00:00,r712-a7f9,Plaza,11.54,72.37,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-07T19:31:05+00:00,r712-a7f9,Plaza,11.13,73.8,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-07T20:31:06+00:00,r712-a7f9,Plaza,10.84,74.05,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-07T20:33:04+00:00,r712-4e85,Gum,10.83,72.21,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-07T21:30:27+00:00,r712-a7f7,Bench Hub,11.11,72.84,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-07T21:31:06+00:00,r712-a7f9,Plaza,11.19,72.47,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-07T21:26:47+00:00,r712-a7f8,Elm,11.12,72.56,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-07T23:26:48+00:00,r712-a7f8,Elm,14.09,64.91,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-08T00:26:48+00:00,r712-a7f8,Elm,14.67,61.06,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-08T06:26:49+00:00,r712-a7f8,Elm,16.74,60.78,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-08T06:33:13+00:00,r712-4e85,Gum,16.17,62.82,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-08T07:26:49+00:00,r712-a7f8,Elm,14.81,70.74,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-08T07:33:07+00:00,r712-4e85,Gum,14.25,74.31,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-08T08:26:50+00:00,r712-a7f8,Elm,13.4,81.99,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-07T15:33:03+00:00,r712-4e85,Gum,12.4,70.64,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-11T09:30:47+00:00,r712-a7f7,Bench Hub,12.15,85.63,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-11T09:33:17+00:00,r712-4e85,Gum,12.17,86.05,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-11T10:30:40+00:00,r712-a7f7,Bench Hub,12.33,84.68,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-11T11:30:40+00:00,r712-a7f7,Bench Hub,11.97,81.57,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-11T12:27:08+00:00,r712-a7f8,Elm,12.04,69.45,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-11T12:31:27+00:00,r712-a7f9,Plaza,11.9,69.59,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-11T12:33:17+00:00,r712-4e85,Gum,11.77,73.57,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-11T13:31:28+00:00,r712-a7f9,Plaza,11.67,69.02,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-10T16:31:22+00:00,r712-a7f9,Plaza,13.65,71.87,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-10T17:31:23+00:00,r712-a7f9,Plaza,13.19,72.68,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-10T18:30:36+00:00,r712-a7f7,Bench Hub,12.09,76.32,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-10T18:31:23+00:00,r712-a7f9,Plaza,13.13,72.28,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-10T19:27:04+00:00,r712-a7f8,Elm,12.86,73.25,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-10T19:33:20+00:00,r712-4e85,Gum,12.71,73.83,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-10T20:27:04+00:00,r712-a7f8,Elm,13.0,72.04,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-10T20:33:21+00:00,r712-4e85,Gum,13.05,72.55,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-10T20:31:23+00:00,r712-a7f9,Plaza,14.02,67.62,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-10T21:31:24+00:00,r712-a7f9,Plaza,14.98,65.2,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-10T21:27:04+00:00,r712-a7f8,Elm,14.2,69.28,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-10T21:33:21+00:00,r712-4e85,Gum,14.31,69.89,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-10T22:33:14+00:00,r712-4e85,Gum,15.35,66.92,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-10T23:33:14+00:00,r712-4e85,Gum,16.4,64.5,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-10T23:30:44+00:00,r712-a7f7,Bench Hub,16.4,63.74,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-11T00:31:24+00:00,r712-a7f9,Plaza,18.52,55.5,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-11T00:27:05+00:00,r712-a7f8,Elm,17.62,60.04,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
